Datetime,Open,High,Low,Close,Volume
2026-02-18 09:30:00-05:00,202.11000061035156,203.39999389648438,201.50999450683594,203.25999450683594,2067681
2026-02-18 09:31:00-05:00,203.27999877929688,203.60000610351562,202.25,202.8800048828125,325140
2026-02-18 09:32:00-05:00,202.86000061035156,203.3699951171875,202.39999389648438,203.1649932861328,227906
2026-02-18 09:33:00-05:00,203.19000244140625,203.9499969482422,203.08729553222656,203.72999572753906,247860
2026-02-18 09:34:00-05:00,203.74000549316406,203.9499969482422,203.3000030517578,203.61000061035156,248452
2026-02-18 09:35:00-05:00,203.6300048828125,204.50999450683594,203.49000549316406,204.36500549316406,392173
2026-02-18 09:36:00-05:00,204.38999938964844,204.52000427246094,203.6999969482422,203.72479248046875,332858
2026-02-18 09:37:00-05:00,203.75,203.9600067138672,203.3000030517578,203.76499938964844,169739
2026-02-18 09:38:00-05:00,203.77499389648438,204.50999450683594,203.74000549316406,204.47999572753906,186066
2026-02-18 09:39:00-05:00,204.47000122070312,204.58250427246094,204.06500244140625,204.3300018310547,214800
2026-02-18 09:40:00-05:00,204.37379455566406,204.5,204.1699981689453,204.30999755859375,213122
2026-02-18 09:41:00-05:00,204.3350067138672,204.58999633789062,203.89999389648438,203.96499633789062,224831
2026-02-18 09:42:00-05:00,203.9600067138672,204.48989868164062,203.9600067138672,204.4199981689453,134178
2026-02-18 09:43:00-05:00,204.44000244140625,204.8300018310547,204.1300048828125,204.80999755859375,151230
2026-02-18 09:44:00-05:00,204.8350067138672,204.86000061035156,204.27000427246094,204.47000122070312,182714
2026-02-18 09:45:00-05:00,204.46499633789062,204.9499969482422,204.1199951171875,204.92010498046875,209799
2026-02-18 09:46:00-05:00,204.9199981689453,204.92999267578125,203.7801055908203,203.91990661621094,221273
2026-02-18 09:47:00-05:00,203.83999633789062,204.02999877929688,203.6300048828125,203.9600067138672,173906
2026-02-18 09:48:00-05:00,203.97999572753906,204.0800018310547,203.4199981689453,203.9199981689453,169074
2026-02-18 09:49:00-05:00,203.9149932861328,203.97999572753906,203.47000122070312,203.5500030517578,110205
2026-02-18 09:50:00-05:00,203.55999755859375,204.0800018310547,203.4600067138672,203.69000244140625,133202
2026-02-18 09:51:00-05:00,203.6999969482422,203.93789672851562,203.57000732421875,203.83999633789062,89000
2026-02-18 09:52:00-05:00,203.82000732421875,204.47000122070312,203.77999877929688,204.375,110690
2026-02-18 09:53:00-05:00,204.375,204.47999572753906,204.17999267578125,204.44000244140625,111304
2026-02-18 09:54:00-05:00,204.47999572753906,204.8300018310547,204.40499877929688,204.8000030517578,168765
2026-02-18 09:55:00-05:00,204.82110595703125,205.19000244140625,204.82110595703125,205.10499572753906,269355
2026-02-18 09:56:00-05:00,205.1300048828125,205.3699951171875,205.12379455566406,205.32000732421875,163134
2026-02-18 09:57:00-05:00,205.30999755859375,205.37969970703125,205.0,205.1999969482422,190605
2026-02-18 09:58:00-05:00,205.22999572753906,205.45550537109375,205.16000366210938,205.42999267578125,171601
2026-02-18 09:59:00-05:00,205.4199981689453,205.43780517578125,204.74000549316406,204.7895050048828,202140
2026-02-18 10:00:00-05:00,204.75,205.1999969482422,204.58999633789062,204.68359375,145466
2026-02-18 10:01:00-05:00,204.64999389648438,204.87989807128906,204.60499572753906,204.67230224609375,98568
2026-02-18 10:02:00-05:00,204.6750030517578,204.76499938964844,204.4600067138672,204.71009826660156,107621
2026-02-18 10:03:00-05:00,204.7100067138672,205.0050048828125,204.66009521484375,204.9499969482422,98893
2026-02-18 10:04:00-05:00,205.0,205.36000061035156,204.97000122070312,205.19000244140625,155619
2026-02-18 10:05:00-05:00,205.19000244140625,205.69000244140625,205.00180053710938,205.66619873046875,336088
2026-02-18 10:06:00-05:00,205.65499877929688,205.75979614257812,205.52999877929688,205.5399932861328,153195
2026-02-18 10:07:00-05:00,205.52000427246094,205.80999755859375,205.52000427246094,205.63009643554688,120291
2026-02-18 10:08:00-05:00,205.65960693359375,205.6999969482422,205.51010131835938,205.59500122070312,108027
2026-02-18 10:09:00-05:00,205.61000061035156,205.69000244140625,205.4499969482422,205.50999450683594,90116
2026-02-18 10:10:00-05:00,205.51620483398438,205.57000732421875,205.36000061035156,205.4149932861328,86052
2026-02-18 10:11:00-05:00,205.4149932861328,205.67649841308594,205.3699951171875,205.5,75376
2026-02-18 10:12:00-05:00,205.49000549316406,205.60000610351562,205.25,205.5749969482422,104861
2026-02-18 10:13:00-05:00,205.5749969482422,205.77000427246094,205.5,205.75999450683594,87111
2026-02-18 10:14:00-05:00,205.75999450683594,205.85000610351562,205.7100067138672,205.77999877929688,80034
2026-02-18 10:15:00-05:00,205.77999877929688,205.77999877929688,205.53500366210938,205.58999633789062,125713
2026-02-18 10:16:00-05:00,205.63999938964844,205.77999877929688,205.2899932861328,205.41000366210938,91232
2026-02-18 10:17:00-05:00,205.41990661621094,205.57989501953125,205.25999450683594,205.55999755859375,97875
2026-02-18 10:18:00-05:00,205.57000732421875,205.7100067138672,205.4499969482422,205.52499389648438,116801
2026-02-18 10:19:00-05:00,205.5399932861328,205.5749969482422,205.360107421875,205.5,75902
2026-02-18 10:20:00-05:00,205.4949951171875,205.74000549316406,205.44000244140625,205.64990234375,92007
2026-02-18 10:21:00-05:00,205.66000366210938,205.89999389648438,205.6300048828125,205.86000061035156,126258
2026-02-18 10:22:00-05:00,205.8699951171875,206.0399932861328,205.8000030517578,205.8699951171875,188944
2026-02-18 10:23:00-05:00,205.86000061035156,205.86160278320312,205.6199951171875,205.6992950439453,110012
2026-02-18 10:24:00-05:00,205.67999267578125,205.7100067138672,205.48500061035156,205.67030334472656,97520
2026-02-18 10:25:00-05:00,205.6649932861328,205.8800048828125,205.63900756835938,205.875,69646
2026-02-18 10:26:00-05:00,205.8800048828125,206.14999389648438,205.83999633789062,206.07000732421875,125425
2026-02-18 10:27:00-05:00,206.0749969482422,206.08999633789062,205.8800048828125,205.98150634765625,83984
2026-02-18 10:28:00-05:00,205.97000122070312,206.02000427246094,205.6999969482422,205.71499633789062,80206
2026-02-18 10:29:00-05:00,205.72999572753906,205.8800048828125,205.72999572753906,205.86000061035156,45323
2026-02-18 10:30:00-05:00,205.8350067138672,205.9199981689453,205.75,205.78500366210938,61988
2026-02-18 10:31:00-05:00,205.7899932861328,205.86700439453125,205.65499877929688,205.77999877929688,61104
2026-02-18 10:32:00-05:00,205.75,205.83999633789062,205.610107421875,205.69000244140625,62319
2026-02-18 10:33:00-05:00,205.67999267578125,205.89999389648438,205.67999267578125,205.82000732421875,82386
2026-02-18 10:34:00-05:00,205.8300018310547,205.97900390625,205.69000244140625,205.69000244140625,79510
2026-02-18 10:35:00-05:00,205.7100067138672,205.9600067138672,205.7100067138672,205.91000366210938,73193
2026-02-18 10:36:00-05:00,205.89999389648438,205.94000244140625,205.83999633789062,205.93499755859375,56479
2026-02-18 10:37:00-05:00,205.9324951171875,206.05499267578125,205.86000061035156,206.00999450683594,121739
2026-02-18 10:38:00-05:00,206.02000427246094,206.17999267578125,205.94000244140625,206.1540069580078,95802
2026-02-18 10:39:00-05:00,206.16000366210938,206.1699981689453,206.02000427246094,206.0500030517578,86448
2026-02-18 10:40:00-05:00,206.03500366210938,206.1699981689453,205.9600067138672,206.10000610351562,94114
2026-02-18 10:41:00-05:00,206.11000061035156,206.36000061035156,206.10499572753906,206.343505859375,98070
2026-02-18 10:42:00-05:00,206.36000061035156,206.60400390625,206.3300018310547,206.5449981689453,147717
2026-02-18 10:43:00-05:00,206.53799438476562,206.57989501953125,206.41000366210938,206.5034942626953,103811
2026-02-18 10:44:00-05:00,206.5399932861328,206.61000061035156,206.4199981689453,206.61000061035156,68785
2026-02-18 10:45:00-05:00,206.60000610351562,206.60499572753906,206.30999755859375,206.34500122070312,98047
2026-02-18 10:46:00-05:00,206.36000061035156,206.48989868164062,206.25999450683594,206.42010498046875,62591
2026-02-18 10:47:00-05:00,206.40499877929688,206.41000366210938,206.14999389648438,206.1750030517578,84309
2026-02-18 10:48:00-05:00,206.19119262695312,206.58999633789062,206.1699981689453,206.49000549316406,94055
2026-02-18 10:49:00-05:00,206.5,206.5399932861328,206.35000610351562,206.36000061035156,69369
2026-02-18 10:50:00-05:00,206.375,206.47999572753906,206.25999450683594,206.38999938964844,52947
2026-02-18 10:51:00-05:00,206.41000366210938,206.52999877929688,206.30999755859375,206.49000549316406,64737
2026-02-18 10:52:00-05:00,206.49000549316406,206.57000732421875,206.39999389648438,206.4600067138672,75415
2026-02-18 10:53:00-05:00,206.46310424804688,206.72999572753906,206.4600067138672,206.6750030517578,99256
2026-02-18 10:54:00-05:00,206.6699981689453,206.82000732421875,206.57009887695312,206.8000030517578,76311
2026-02-18 10:55:00-05:00,206.8000030517578,206.86000061035156,206.69500732421875,206.8000030517578,101156
2026-02-18 10:56:00-05:00,206.8000030517578,206.8000030517578,206.69000244140625,206.77499389648438,63395
2026-02-18 10:57:00-05:00,206.75,206.85000610351562,206.66000366210938,206.82000732421875,51594
2026-02-18 10:58:00-05:00,206.8000030517578,206.80999755859375,206.47999572753906,206.52999877929688,98376
2026-02-18 10:59:00-05:00,206.52000427246094,206.58990478515625,206.41009521484375,206.53500366210938,64754
2026-02-18 11:00:00-05:00,206.5399932861328,206.5399932861328,206.25999450683594,206.27999877929688,89944
2026-02-18 11:01:00-05:00,206.2803955078125,206.35000610351562,206.2100067138672,206.23899841308594,60568
2026-02-18 11:02:00-05:00,206.24000549316406,206.35000610351562,206.1699981689453,206.2449951171875,82556
2026-02-18 11:03:00-05:00,206.25,206.27000427246094,206.02999877929688,206.0500030517578,115190
2026-02-18 11:04:00-05:00,206.06500244140625,206.33999633789062,205.88999938964844,206.2998046875,144110
2026-02-18 11:05:00-05:00,206.3300018310547,206.39999389648438,206.25999450683594,206.3000030517578,67982
2026-02-18 11:06:00-05:00,206.30499267578125,206.4499969482422,206.23330688476562,206.2899932861328,72858
2026-02-18 11:07:00-05:00,206.28990173339844,206.42999267578125,206.27000427246094,206.3699951171875,51737
2026-02-18 11:08:00-05:00,206.3800048828125,206.38999938964844,206.24000549316406,206.28500366210938,91765
2026-02-18 11:09:00-05:00,206.28500366210938,206.3000030517578,206.22000122070312,206.25999450683594,164092
2026-02-18 11:10:00-05:00,206.27000427246094,206.49000549316406,206.26499938964844,206.3524932861328,76192
2026-02-18 11:11:00-05:00,206.35000610351562,206.55999755859375,206.3415985107422,206.55999755859375,69841
2026-02-18 11:12:00-05:00,206.52999877929688,206.6894989013672,206.52999877929688,206.67999267578125,90824
2026-02-18 11:13:00-05:00,206.66700744628906,206.7899932861328,206.50999450683594,206.50999450683594,112765
2026-02-18 11:14:00-05:00,206.52999877929688,206.7261962890625,206.4949951171875,206.72500610351562,73469
2026-02-18 11:15:00-05:00,206.74000549316406,206.85000610351562,206.67999267578125,206.80999755859375,74414
2026-02-18 11:16:00-05:00,206.8300018310547,206.86000061035156,206.75999450683594,206.82000732421875,89301
2026-02-18 11:17:00-05:00,206.81170654296875,206.83999633789062,206.67999267578125,206.67999267578125,78721
2026-02-18 11:18:00-05:00,206.6999969482422,206.72999572753906,206.57000732421875,206.64999389648438,100066
2026-02-18 11:19:00-05:00,206.63499450683594,206.67999267578125,206.52000427246094,206.5800018310547,71473
2026-02-18 11:20:00-05:00,206.57000732421875,206.57000732421875,206.33999633789062,206.40049743652344,83078
2026-02-18 11:21:00-05:00,206.42999267578125,206.44349670410156,206.22000122070312,206.37179565429688,102551
2026-02-18 11:22:00-05:00,206.35499572753906,206.41650390625,206.25,206.25,32683
2026-02-18 11:23:00-05:00,206.25,206.39999389648438,206.22999572753906,206.3000030517578,106912
2026-02-18 11:24:00-05:00,206.32000732421875,206.4010009765625,206.25,206.32000732421875,93943
2026-02-18 11:25:00-05:00,206.30999755859375,206.30999755859375,206.10000610351562,206.1649932861328,63875
2026-02-18 11:26:00-05:00,206.16200256347656,206.1649932861328,205.99000549316406,206.0500946044922,57998
2026-02-18 11:27:00-05:00,206.05650329589844,206.1092987060547,205.9300994873047,205.9600067138672,50087
2026-02-18 11:28:00-05:00,205.97000122070312,206.05499267578125,205.86050415039062,205.9709930419922,97004
2026-02-18 11:29:00-05:00,205.99000549316406,205.99000549316406,205.8300018310547,205.89999389648438,77602
2026-02-18 11:30:00-05:00,205.88499450683594,205.92999267578125,205.7301025390625,205.8699951171875,93645
2026-02-18 11:31:00-05:00,205.8800048828125,206.22000122070312,205.8800048828125,206.17999267578125,110231
2026-02-18 11:32:00-05:00,206.16000366210938,206.2899932861328,206.07000732421875,206.1300048828125,46466
2026-02-18 11:33:00-05:00,206.14999389648438,206.1699981689453,206.0399932861328,206.0399932861328,67132
2026-02-18 11:34:00-05:00,206.04949951171875,206.13980102539062,206.0,206.0399932861328,41068
2026-02-18 11:35:00-05:00,206.05999755859375,206.08990478515625,205.91000366210938,206.04559326171875,37725
2026-02-18 11:36:00-05:00,206.0399932861328,206.1199951171875,205.9311981201172,205.9600067138672,39521
2026-02-18 11:37:00-05:00,205.97000122070312,206.11000061035156,205.92010498046875,206.02999877929688,54357
2026-02-18 11:38:00-05:00,206.02999877929688,206.1199951171875,205.91000366210938,205.91000366210938,36336
2026-02-18 11:39:00-05:00,205.9340057373047,205.97999572753906,205.83999633789062,205.86500549316406,49989
2026-02-18 11:40:00-05:00,205.8800048828125,205.94500732421875,205.77999877929688,205.80999755859375,45005
2026-02-18 11:41:00-05:00,205.82000732421875,205.8800048828125,205.75999450683594,205.85000610351562,58213
2026-02-18 11:42:00-05:00,205.8701934814453,205.8800048828125,205.7301025390625,205.8350067138672,42536
2026-02-18 11:43:00-05:00,205.8300018310547,205.8699951171875,205.8000030517578,205.86000061035156,34212
2026-02-18 11:44:00-05:00,205.86500549316406,205.88999938964844,205.77000427246094,205.80999755859375,38328
2026-02-18 11:45:00-05:00,205.82000732421875,205.9499969482422,205.75,205.86500549316406,53655
2026-02-18 11:46:00-05:00,205.85000610351562,205.9499969482422,205.85000610351562,205.91000366210938,44823
2026-02-18 11:47:00-05:00,205.89999389648438,205.9149932861328,205.80999755859375,205.88999938964844,32360
2026-02-18 11:48:00-05:00,205.88999938964844,205.92999267578125,205.7899932861328,205.79010009765625,47837
2026-02-18 11:49:00-05:00,205.7949981689453,205.82000732421875,205.75,205.7801055908203,46258
2026-02-18 11:50:00-05:00,205.7899932861328,205.8300018310547,205.77000427246094,205.8000030517578,44249
2026-02-18 11:51:00-05:00,205.78500366210938,205.875,205.74000549316406,205.74009704589844,35274
2026-02-18 11:52:00-05:00,205.7530975341797,205.7799072265625,205.6699981689453,205.67999267578125,42694
2026-02-18 11:53:00-05:00,205.6699981689453,205.76499938964844,205.6199951171875,205.63999938964844,41710
2026-02-18 11:54:00-05:00,205.64999389648438,205.6898956298828,205.5800018310547,205.66000366210938,53756
2026-02-18 11:55:00-05:00,205.64999389648438,205.6999969482422,205.5800018310547,205.58999633789062,47216
2026-02-18 11:56:00-05:00,205.58999633789062,205.65499877929688,205.5500030517578,205.60000610351562,41481
2026-02-18 11:57:00-05:00,205.61000061035156,205.6425018310547,205.50999450683594,205.5449981689453,36506
2026-02-18 11:58:00-05:00,205.5500030517578,205.65499877929688,205.52000427246094,205.55999755859375,39090
2026-02-18 11:59:00-05:00,205.60000610351562,205.62030029296875,205.50999450683594,205.55999755859375,37069
2026-02-18 12:00:00-05:00,205.53500366210938,205.6699981689453,205.50999450683594,205.55999755859375,41956
2026-02-18 12:01:00-05:00,205.55999755859375,205.69000244140625,205.5301055908203,205.64999389648438,45815
2026-02-18 12:02:00-05:00,205.63999938964844,205.7698974609375,205.58999633789062,205.7050018310547,69524
2026-02-18 12:03:00-05:00,205.71499633789062,205.7899932861328,205.7100067138672,205.7725067138672,42008
2026-02-18 12:04:00-05:00,205.7707977294922,205.8730926513672,205.66000366210938,205.8300018310547,40044
2026-02-18 12:05:00-05:00,205.8300018310547,205.9893035888672,205.80999755859375,205.97999572753906,41425
2026-02-18 12:06:00-05:00,205.99000549316406,206.14999389648438,205.94000244140625,206.1291046142578,63218
2026-02-18 12:07:00-05:00,206.13999938964844,206.1999969482422,206.1199951171875,206.15499877929688,42828
2026-02-18 12:08:00-05:00,206.1699981689453,206.22000122070312,206.04010009765625,206.05999755859375,49029
2026-02-18 12:09:00-05:00,206.0500030517578,206.08999633789062,205.9600067138672,205.99000549316406,28092
2026-02-18 12:10:00-05:00,205.98500061035156,206.02999877929688,205.92999267578125,205.9564971923828,27609
2026-02-18 12:11:00-05:00,205.97000122070312,206.1300048828125,205.96499633789062,206.0,65093
2026-02-18 12:12:00-05:00,205.99000549316406,206.0596923828125,205.92999267578125,205.92999267578125,128757
2026-02-18 12:13:00-05:00,205.94000244140625,205.9824981689453,205.85009765625,205.97999572753906,57196
2026-02-18 12:14:00-05:00,205.97000122070312,206.07000732421875,205.9600067138672,206.00999450683594,35282
2026-02-18 12:15:00-05:00,206.01499938964844,206.08099365234375,205.9600067138672,205.97000122070312,45952
2026-02-18 12:16:00-05:00,205.97000122070312,206.0399932861328,205.9499969482422,205.97959899902344,39643
2026-02-18 12:17:00-05:00,205.97000122070312,206.1300048828125,205.9600067138672,206.11000061035156,47049
2026-02-18 12:18:00-05:00,206.10000610351562,206.1699981689453,205.97999572753906,206.00999450683594,55597
2026-02-18 12:19:00-05:00,206.0500030517578,206.13999938964844,206.02000427246094,206.11500549316406,29077
2026-02-18 12:20:00-05:00,206.11500549316406,206.19000244140625,206.0800018310547,206.19000244140625,38978
2026-02-18 12:21:00-05:00,206.17999267578125,206.26980590820312,206.14999389648438,206.14999389648438,48726
2026-02-18 12:22:00-05:00,206.13999938964844,206.1699981689453,206.07000732421875,206.08990478515625,42240
2026-02-18 12:23:00-05:00,206.06500244140625,206.10000610351562,206.00010681152344,206.0950927734375,35616
2026-02-18 12:24:00-05:00,206.08999633789062,206.13999938964844,205.99000549316406,206.03500366210938,31724
2026-02-18 12:25:00-05:00,206.0500030517578,206.0500030517578,205.82000732421875,205.8498992919922,44466
2026-02-18 12:26:00-05:00,205.85000610351562,205.89999389648438,205.72999572753906,205.77000427246094,46059
2026-02-18 12:27:00-05:00,205.77499389648438,205.8300018310547,205.75,205.81500244140625,41803
2026-02-18 12:28:00-05:00,205.8249969482422,205.88999938964844,205.80999755859375,205.81500244140625,32389
2026-02-18 12:29:00-05:00,205.8249969482422,205.8300018310547,205.75,205.8000030517578,30945
2026-02-18 12:30:00-05:00,205.7949981689453,205.83999633789062,205.7790069580078,205.8249969482422,18935
2026-02-18 12:31:00-05:00,205.83999633789062,205.97000122070312,205.82000732421875,205.91000366210938,42817
2026-02-18 12:32:00-05:00,205.92999267578125,205.99000549316406,205.9199981689453,205.9199981689453,32170
2026-02-18 12:33:00-05:00,205.89999389648438,205.9199981689453,205.82000732421875,205.89999389648438,30019
2026-02-18 12:34:00-05:00,205.89999389648438,205.89999389648438,205.75,205.75,34350
2026-02-18 12:35:00-05:00,205.75999450683594,205.8000030517578,205.74000549316406,205.75999450683594,30644
2026-02-18 12:36:00-05:00,205.76499938964844,205.7899932861328,205.6999969482422,205.75,39770
2026-02-18 12:37:00-05:00,205.72000122070312,205.77999877929688,205.6999969482422,205.75,35138
2026-02-18 12:38:00-05:00,205.7550048828125,205.8300018310547,205.74000549316406,205.8000030517578,27605
2026-02-18 12:39:00-05:00,205.8000030517578,205.9600067138672,205.7899932861328,205.94000244140625,37198
2026-02-18 12:40:00-05:00,205.92999267578125,205.95989990234375,205.8699951171875,205.90499877929688,27371
2026-02-18 12:41:00-05:00,205.9250030517578,206.02999877929688,205.91000366210938,206.00999450683594,34323
2026-02-18 12:42:00-05:00,205.99000549316406,206.00999450683594,205.88499450683594,205.89999389648438,18694
2026-02-18 12:43:00-05:00,205.92999267578125,205.9575958251953,205.88009643554688,205.9575958251953,21402
2026-02-18 12:44:00-05:00,205.94500732421875,205.9499969482422,205.9199981689453,205.9210968017578,28344
2026-02-18 12:45:00-05:00,205.92999267578125,205.97500610351562,205.82000732421875,205.8260040283203,43869
2026-02-18 12:46:00-05:00,205.80999755859375,205.82000732421875,205.66000366210938,205.75999450683594,83108
2026-02-18 12:47:00-05:00,205.75,205.8699951171875,205.6300048828125,205.69500732421875,78086
2026-02-18 12:48:00-05:00,205.6999969482422,205.80999755859375,205.60000610351562,205.7899932861328,95416
2026-02-18 12:49:00-05:00,205.8000030517578,205.8249969482422,205.72000122070312,205.82000732421875,39510
2026-02-18 12:50:00-05:00,205.8195037841797,205.88999938964844,205.80450439453125,205.85499572753906,31513
2026-02-18 12:51:00-05:00,205.86000061035156,205.92999267578125,205.84500122070312,205.86000061035156,34908
2026-02-18 12:52:00-05:00,205.8699951171875,205.9199981689453,205.85000610351562,205.89999389648438,44106
2026-02-18 12:53:00-05:00,205.91000366210938,206.11000061035156,205.91000366210938,206.10989379882812,48267
2026-02-18 12:54:00-05:00,206.10000610351562,206.1300048828125,206.05999755859375,206.08999633789062,27247
2026-02-18 12:55:00-05:00,206.0800018310547,206.10000610351562,206.02999877929688,206.02999877929688,27963
2026-02-18 12:56:00-05:00,206.02999877929688,206.11000061035156,206.02999877929688,206.10000610351562,26521
2026-02-18 12:57:00-05:00,206.08999633789062,206.13999938964844,206.0399932861328,206.0500030517578,43843
2026-02-18 12:58:00-05:00,206.0500030517578,206.10000610351562,205.9149932861328,205.9149932861328,31656
2026-02-18 12:59:00-05:00,205.91000366210938,206.0,205.86000061035156,205.97999572753906,51290
2026-02-18 13:00:00-05:00,205.96499633789062,206.14999389648438,205.9499969482422,206.14500427246094,34445
2026-02-18 13:01:00-05:00,206.14999389648438,206.35000610351562,206.1300048828125,206.30999755859375,86779
